date,bikes_count,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,weekend,trend,trend_sq,trend_cub
2016/9/1,1822,0,0,0,0,0,0,0,0,1,0,0,0,0,624,389376,242970624
2016/9/2,1343,0,0,0,0,0,0,0,0,1,0,0,0,0,625,390625,244140625
2016/9/3,1666,0,0,0,0,0,0,0,0,1,0,0,0,1,626,391876,245314376
2016/9/4,1923,0,0,0,0,0,0,0,0,1,0,0,0,1,627,393129,246491883
2016/9/5,1175,0,0,0,0,0,0,0,0,1,0,0,0,0,628,394384,247673152
2016/9/6,1820,0,0,0,0,0,0,0,0,1,0,0,0,0,629,395641,248858189
2016/9/7,2170,0,0,0,0,0,0,0,0,1,0,0,0,0,630,396900,250047000
2016/9/8,2413,0,0,0,0,0,0,0,0,1,0,0,0,0,631,398161,251239591
2016/9/9,2289,0,0,0,0,0,0,0,0,1,0,0,0,0,632,399424,252435968
2016/9/10,1809,0,0,0,0,0,0,0,0,1,0,0,0,1,633,400689,253636137
2016/9/11,1800,0,0,0,0,0,0,0,0,1,0,0,0,1,634,401956,254840104
2016/9/12,2586,0,0,0,0,0,0,0,0,1,0,0,0,0,635,403225,256047875
2016/9/13,2687,0,0,0,0,0,0,0,0,1,0,0,0,0,636,404496,257259456
2016/9/14,2664,0,0,0,0,0,0,0,0,1,0,0,0,0,637,405769,258474853
2016/9/15,2521,0,0,0,0,0,0,0,0,1,0,0,0,0,638,407044,259694072
2016/9/16,2004,0,0,0,0,0,0,0,0,1,0,0,0,0,639,408321,260917119
2016/9/17,546,0,0,0,0,0,0,0,0,1,0,0,0,1,640,409600,262144000
2016/9/18,1482,0,0,0,0,0,0,0,0,1,0,0,0,1,641,410881,263374721
2016/9/19,1510,0,0,0,0,0,0,0,0,1,0,0,0,0,642,412164,264609288
2016/9/20,2302,0,0,0,0,0,0,0,0,1,0,0,0,0,643,413449,265847707
2016/9/21,2557,0,0,0,0,0,0,0,0,1,0,0,0,0,644,414736,267089984
2016/9/22,2446,0,0,0,0,0,0,0,0,1,0,0,0,0,645,416025,268336125
2016/9/23,1425,0,0,0,0,0,0,0,0,1,0,0,0,0,646,417316,269586136
2016/9/24,1439,0,0,0,0,0,0,0,0,1,0,0,0,1,647,418609,270840023
2016/9/25,1257,0,0,0,0,0,0,0,0,1,0,0,0,1,648,419904,272097792
2016/9/26,2297,0,0,0,0,0,0,0,0,1,0,0,0,0,649,421201,273359449
2016/9/27,2398,0,0,0,0,0,0,0,0,1,0,0,0,0,650,422500,274625000
2016/9/28,2400,0,0,0,0,0,0,0,0,1,0,0,0,0,651,423801,275894451
2016/9/29,2215,0,0,0,0,0,0,0,0,1,0,0,0,0,652,425104,277167808
2016/9/30,1958,0,0,0,0,0,0,0,0,1,0,0,0,0,653,426409,278445077
2016/10/1,854,0,0,0,0,0,0,0,0,0,1,0,0,1,654,427716,279726264
2016/10/2,1011,0,0,0,0,0,0,0,0,0,1,0,0,1,655,429025,281011375
2016/10/3,1873,0,0,0,0,0,0,0,0,0,1,0,0,0,656,430336,282300416
2016/10/4,1725,0,0,0,0,0,0,0,0,0,1,0,0,0,657,431649,283593393
2016/10/5,2027,0,0,0,0,0,0,0,0,0,1,0,0,0,658,432964,284890312
2016/10/6,1560,0,0,0,0,0,0,0,0,0,1,0,0,0,659,434281,286191179
2016/10/7,1195,0,0,0,0,0,0,0,0,0,1,0,0,0,660,435600,287496000
2016/10/8,338,0,0,0,0,0,0,0,0,0,1,0,0,1,661,436921,288804781
2016/10/9,970,0,0,0,0,0,0,0,0,0,1,0,0,1,662,438244,290117528
2016/10/10,1037,0,0,0,0,0,0,0,0,0,1,0,0,0,663,439569,291434247
2016/10/11,2068,0,0,0,0,0,0,0,0,0,1,0,0,0,664,440896,292754944
2016/10/12,1925,0,0,0,0,0,0,0,0,0,1,0,0,0,665,442225,294079625
2016/10/13,986,0,0,0,0,0,0,0,0,0,1,0,0,0,666,443556,295408296
2016/10/14,721,0,0,0,0,0,0,0,0,0,1,0,0,0,667,444889,296740963
2016/10/15,226,0,0,0,0,0,0,0,0,0,1,0,0,1,668,446224,298077632
2016/10/16,591,0,0,0,0,0,0,0,0,0,1,0,0,1,669,447561,299418309
2016/10/17,1565,0,0,0,0,0,0,0,0,0,1,0,0,0,670,448900,300763000
2016/10/18,1711,0,0,0,0,0,0,0,0,0,1,0,0,0,671,450241,302111711
2016/10/19,1607,0,0,0,0,0,0,0,0,0,1,0,0,0,672,451584,303464448
2016/10/20,1494,0,0,0,0,0,0,0,0,0,1,0,0,0,673,452929,304821217
2016/10/21,1428,0,0,0,0,0,0,0,0,0,1,0,0,0,674,454276,306182024
2016/10/22,836,0,0,0,0,0,0,0,0,0,1,0,0,1,675,455625,307546875
2016/10/23,1141,0,0,0,0,0,0,0,0,0,1,0,0,1,676,456976,308915776
2016/10/24,1654,0,0,0,0,0,0,0,0,0,1,0,0,0,677,458329,310288733
2016/10/25,1902,0,0,0,0,0,0,0,0,0,1,0,0,0,678,459684,311665752
2016/10/26,1195,0,0,0,0,0,0,0,0,0,1,0,0,0,679,461041,313046839
2016/10/27,1465,0,0,0,0,0,0,0,0,0,1,0,0,0,680,462400,314432000
2016/10/28,1674,0,0,0,0,0,0,0,0,0,1,0,0,0,681,463761,315821241
2016/10/29,719,0,0,0,0,0,0,0,0,0,1,0,0,1,682,465124,317214568
2016/10/30,874,0,0,0,0,0,0,0,0,0,1,0,0,1,683,466489,318611987
2016/10/31,1279,0,0,0,0,0,0,0,0,0,1,0,0,0,684,467856,320013504
2016/11/1,1548,0,0,0,0,0,0,0,0,0,0,1,0,0,685,469225,321419125
2016/11/2,1080,0,0,0,0,0,0,0,0,0,0,1,0,0,686,470596,322828856
2016/11/3,1979,0,0,0,0,0,0,0,0,0,0,1,0,0,687,471969,324242703
2016/11/4,1544,0,0,0,0,0,0,0,0,0,0,1,0,0,688,473344,325660672
2016/11/5,423,0,0,0,0,0,0,0,0,0,0,1,0,1,689,474721,327082769
2016/11/6,1045,0,0,0,0,0,0,0,0,0,0,1,0,1,690,476100,328509000
2016/11/7,1510,0,0,0,0,0,0,0,0,0,0,1,0,0,691,477481,329939371
2016/11/8,2094,0,0,0,0,0,0,0,0,0,0,1,0,0,692,478864,331373888
2016/11/9,1530,0,0,0,0,0,0,0,0,0,0,1,0,0,693,480249,332812557
2016/11/10,1680,0,0,0,0,0,0,0,0,0,0,1,0,0,694,481636,334255384
2016/11/11,674,0,0,0,0,0,0,0,0,0,0,1,0,0,695,483025,335702375
2016/11/12,556,0,0,0,0,0,0,0,0,0,0,1,0,1,696,484416,337153536
2016/11/13,411,0,0,0,0,0,0,0,0,0,0,1,0,1,697,485809,338608873
2016/11/14,1675,0,0,0,0,0,0,0,0,0,0,1,0,0,698,487204,340068392
2016/11/15,1492,0,0,0,0,0,0,0,0,0,0,1,0,0,699,488601,341532099
2016/11/16,1623,0,0,0,0,0,0,0,0,0,0,1,0,0,700,490000,343000000
2016/11/17,1678,0,0,0,0,0,0,0,0,0,0,1,0,0,701,491401,344472101
2016/11/18,1381,0,0,0,0,0,0,0,0,0,0,1,0,0,702,492804,345948408
2016/11/19,819,0,0,0,0,0,0,0,0,0,0,1,0,1,703,494209,347428927
2016/11/20,734,0,0,0,0,0,0,0,0,0,0,1,0,1,704,495616,348913664
2016/11/21,1715,0,0,0,0,0,0,0,0,0,0,1,0,0,705,497025,350402625
2016/11/22,1134,0,0,0,0,0,0,0,0,0,0,1,0,0,706,498436,351895816
2016/11/23,1589,0,0,0,0,0,0,0,0,0,0,1,0,0,707,499849,353393243
2016/11/24,1235,0,0,0,0,0,0,0,0,0,0,1,0,0,708,501264,354894912
2016/11/25,1341,0,0,0,0,0,0,0,0,0,0,1,0,0,709,502681,356400829
2016/11/26,394,0,0,0,0,0,0,0,0,0,0,1,0,1,710,504100,357911000
2016/11/27,357,0,0,0,0,0,0,0,0,0,0,1,0,1,711,505521,359425431
2016/11/28,1594,0,0,0,0,0,0,0,0,0,0,1,0,0,712,506944,360944128
2016/11/29,1497,0,0,0,0,0,0,0,0,0,0,1,0,0,713,508369,362467097
2016/11/30,1254,0,0,0,0,0,0,0,0,0,0,1,0,0,714,509796,363994344
2016/12/1,1330,0,0,0,0,0,0,0,0,0,0,0,1,0,715,511225,365525875
2016/12/2,1032,0,0,0,0,0,0,0,0,0,0,0,1,0,716,512656,367061696
2016/12/3,504,0,0,0,0,0,0,0,0,0,0,0,1,1,717,514089,368601813
2016/12/4,695,0,0,0,0,0,0,0,0,0,0,0,1,1,718,515524,370146232
2016/12/5,984,0,0,0,0,0,0,0,0,0,0,0,1,0,719,516961,371694959
2016/12/6,273,0,0,0,0,0,0,0,0,0,0,0,1,0,720,518400,373248000
2016/12/7,441,0,0,0,0,0,0,0,0,0,0,0,1,0,721,519841,374805361
2016/12/8,478,0,0,0,0,0,0,0,0,0,0,0,1,0,722,521284,376367048
2016/12/9,121,0,0,0,0,0,0,0,0,0,0,0,1,0,723,522729,377933067
2016/12/10,231,0,0,0,0,0,0,0,0,0,0,0,1,1,724,524176,379503424
2016/12/11,281,0,0,0,0,0,0,0,0,0,0,0,1,1,725,525625,381078125
2016/12/12,537,0,0,0,0,0,0,0,0,0,0,0,1,0,726,527076,382657176
2016/12/13,823,0,0,0,0,0,0,0,0,0,0,0,1,0,727,528529,384240583
2016/12/14,849,0,0,0,0,0,0,0,0,0,0,0,1,0,728,529984,385828352
2016/12/15,832,0,0,0,0,0,0,0,0,0,0,0,1,0,729,531441,387420489
2016/12/16,731,0,0,0,0,0,0,0,0,0,0,0,1,0,730,532900,389017000
2016/12/17,136,0,0,0,0,0,0,0,0,0,0,0,1,1,731,534361,390617891
2016/12/18,202,0,0,0,0,0,0,0,0,0,0,0,1,1,732,535824,392223168
2016/12/19,934,0,0,0,0,0,0,0,0,0,0,0,1,0,733,537289,393832837
2016/12/20,745,0,0,0,0,0,0,0,0,0,0,0,1,0,734,538756,395446904
2016/12/21,1103,0,0,0,0,0,0,0,0,0,0,0,1,0,735,540225,397065375
2016/12/22,865,0,0,0,0,0,0,0,0,0,0,0,1,0,736,541696,398688256
2016/12/23,451,0,0,0,0,0,0,0,0,0,0,0,1,0,737,543169,400315553
2016/12/24,355,0,0,0,0,0,0,0,0,0,0,0,1,1,738,544644,401947272
2016/12/25,163,0,0,0,0,0,0,0,0,0,0,0,1,1,739,546121,403583419
2016/12/26,239,0,0,0,0,0,0,0,0,0,0,0,1,0,740,547600,405224000
2016/12/27,326,0,0,0,0,0,0,0,0,0,0,0,1,0,741,549081,406869021
2016/12/28,756,0,0,0,0,0,0,0,0,0,0,0,1,0,742,550564,408518488
2016/12/29,421,0,0,0,0,0,0,0,0,0,0,0,1,0,743,552049,410172407
2016/12/30,728,0,0,0,0,0,0,0,0,0,0,0,1,0,744,553536,411830784
2016/12/31,230,0,0,0,0,0,0,0,0,0,0,0,1,1,745,555025,413493625
2017/1/1,98,1,0,0,0,0,0,0,0,0,0,0,0,1,746,556516,415160936
2017/1/2,173,1,0,0,0,0,0,0,0,0,0,0,0,0,747,558009,416832723
2017/1/3,642,1,0,0,0,0,0,0,0,0,0,0,0,0,748,559504,418508992
2017/1/4,794,1,0,0,0,0,0,0,0,0,0,0,0,0,749,561001,420189749
2017/1/5,944,1,0,0,0,0,0,0,0,0,0,0,0,0,750,562500,421875000
2017/1/6,845,1,0,0,0,0,0,0,0,0,0,0,0,0,751,564001,423564751
2017/1/7,453,1,0,0,0,0,0,0,0,0,0,0,0,1,752,565504,425259008
2017/1/8,285,1,0,0,0,0,0,0,0,0,0,0,0,1,753,567009,426957777
2017/1/9,923,1,0,0,0,0,0,0,0,0,0,0,0,0,754,568516,428661064
2017/1/10,589,1,0,0,0,0,0,0,0,0,0,0,0,0,755,570025,430368875
2017/1/11,782,1,0,0,0,0,0,0,0,0,0,0,0,0,756,571536,432081216
2017/1/12,883,1,0,0,0,0,0,0,0,0,0,0,0,0,757,573049,433798093
2017/1/13,832,1,0,0,0,0,0,0,0,0,0,0,0,0,758,574564,435519512
2017/1/14,495,1,0,0,0,0,0,0,0,0,0,0,0,1,759,576081,437245479
2017/1/15,584,1,0,0,0,0,0,0,0,0,0,0,0,1,760,577600,438976000
2017/1/16,1193,1,0,0,0,0,0,0,0,0,0,0,0,0,761,579121,440711081
2017/1/17,1137,1,0,0,0,0,0,0,0,0,0,0,0,0,762,580644,442450728
2017/1/18,1026,1,0,0,0,0,0,0,0,0,0,0,0,0,763,582169,444194947
2017/1/19,1101,1,0,0,0,0,0,0,0,0,0,0,0,0,764,583696,445943744
2017/1/20,1220,1,0,0,0,0,0,0,0,0,0,0,0,0,765,585225,447697125
2017/1/21,849,1,0,0,0,0,0,0,0,0,0,0,0,1,766,586756,449455096
2017/1/22,533,1,0,0,0,0,0,0,0,0,0,0,0,1,767,588289,451217663
2017/1/23,1431,1,0,0,0,0,0,0,0,0,0,0,0,0,768,589824,452984832
2017/1/24,1257,1,0,0,0,0,0,0,0,0,0,0,0,0,769,591361,454756609
2017/1/25,1347,1,0,0,0,0,0,0,0,0,0,0,0,0,770,592900,456533000
2017/1/26,1303,1,0,0,0,0,0,0,0,0,0,0,0,0,771,594441,458314011
2017/1/27,1232,1,0,0,0,0,0,0,0,0,0,0,0,0,772,595984,460099648
2017/1/28,826,1,0,0,0,0,0,0,0,0,0,0,0,1,773,597529,461889917
2017/1/29,452,1,0,0,0,0,0,0,0,0,0,0,0,1,774,599076,463684824
2017/1/30,1280,1,0,0,0,0,0,0,0,0,0,0,0,0,775,600625,465484375
2017/1/31,1426,1,0,0,0,0,0,0,0,0,0,0,0,0,776,602176,467288576
2017/2/1,1201,0,1,0,0,0,0,0,0,0,0,0,0,0,777,603729,469097433
2017/2/2,1282,0,1,0,0,0,0,0,0,0,0,0,0,0,778,605284,470910952
2017/2/3,408,0,1,0,0,0,0,0,0,0,0,0,0,0,779,606841,472729139
2017/2/4,259,0,1,0,0,0,0,0,0,0,0,0,0,1,780,608400,474552000
2017/2/5,380,0,1,0,0,0,0,0,0,0,0,0,0,1,781,609961,476379541
2017/2/6,180,0,1,0,0,0,0,0,0,0,0,0,0,0,782,611524,478211768
2017/2/7,174,0,1,0,0,0,0,0,0,0,0,0,0,0,783,613089,480048687
2017/2/8,150,0,1,0,0,0,0,0,0,0,0,0,0,0,784,614656,481890304
2017/2/9,199,0,1,0,0,0,0,0,0,0,0,0,0,0,785,616225,483736625
2017/2/10,537,0,1,0,0,0,0,0,0,0,0,0,0,0,786,617796,485587656
2017/2/11,651,0,1,0,0,0,0,0,0,0,0,0,0,1,787,619369,487443403
2017/2/12,848,0,1,0,0,0,0,0,0,0,0,0,0,1,788,620944,489303872
2017/2/13,1078,0,1,0,0,0,0,0,0,0,0,0,0,0,789,622521,491169069
2017/2/14,1251,0,1,0,0,0,0,0,0,0,0,0,0,0,790,624100,493039000
2017/2/15,1073,0,1,0,0,0,0,0,0,0,0,0,0,0,791,625681,494913671
2017/2/16,1324,0,1,0,0,0,0,0,0,0,0,0,0,0,792,627264,496793088
2017/2/17,1372,0,1,0,0,0,0,0,0,0,0,0,0,0,793,628849,498677257
2017/2/18,592,0,1,0,0,0,0,0,0,0,0,0,0,1,794,630436,500566184
2017/2/19,743,0,1,0,0,0,0,0,0,0,0,0,0,1,795,632025,502459875
2017/2/20,1356,0,1,0,0,0,0,0,0,0,0,0,0,0,796,633616,504358336
2017/2/21,1721,0,1,0,0,0,0,0,0,0,0,0,0,0,797,635209,506261573
2017/2/22,1456,0,1,0,0,0,0,0,0,0,0,0,0,0,798,636804,508169592
2017/2/23,1412,0,1,0,0,0,0,0,0,0,0,0,0,0,799,638401,510082399
2017/2/24,1044,0,1,0,0,0,0,0,0,0,0,0,0,0,800,640000,512000000
2017/2/25,706,0,1,0,0,0,0,0,0,0,0,0,0,1,801,641601,513922401
2017/2/26,495,0,1,0,0,0,0,0,0,0,0,0,0,1,802,643204,515849608
2017/2/27,831,0,1,0,0,0,0,0,0,0,0,0,0,0,803,644809,517781627
2017/2/28,947,0,1,0,0,0,0,0,0,0,0,0,0,0,804,646416,519718464
2017/3/1,1223,0,0,1,0,0,0,0,0,0,0,0,0,0,805,648025,521660125
2017/3/2,1274,0,0,1,0,0,0,0,0,0,0,0,0,0,806,649636,523606616
2017/3/3,963,0,0,1,0,0,0,0,0,0,0,0,0,0,807,651249,525557943
2017/3/4,753,0,0,1,0,0,0,0,0,0,0,0,0,1,808,652864,527514112
2017/3/5,436,0,0,1,0,0,0,0,0,0,0,0,0,1,809,654481,529475129
2017/3/6,1005,0,0,1,0,0,0,0,0,0,0,0,0,0,810,656100,531441000
2017/3/7,1109,0,0,1,0,0,0,0,0,0,0,0,0,0,811,657721,533411731
2017/3/8,1164,0,0,1,0,0,0,0,0,0,0,0,0,0,812,659344,535387328
2017/3/9,1012,0,0,1,0,0,0,0,0,0,0,0,0,0,813,660969,537367797
2017/3/10,1299,0,0,1,0,0,0,0,0,0,0,0,0,0,814,662596,539353144
2017/3/11,437,0,0,1,0,0,0,0,0,0,0,0,0,1,815,664225,541343375
2017/3/12,628,0,0,1,0,0,0,0,0,0,0,0,0,1,816,665856,543338496
2017/3/13,1088,0,0,1,0,0,0,0,0,0,0,0,0,0,817,667489,545338513
2017/3/14,1495,0,0,1,0,0,0,0,0,0,0,0,0,0,818,669124,547343432
2017/3/15,1519,0,0,1,0,0,0,0,0,0,0,0,0,0,819,670761,549353259
2017/3/16,1581,0,0,1,0,0,0,0,0,0,0,0,0,0,820,672400,551368000
2017/3/17,1197,0,0,1,0,0,0,0,0,0,0,0,0,0,821,674041,553387661
2017/3/18,844,0,0,1,0,0,0,0,0,0,0,0,0,1,822,675684,555412248
2017/3/19,1285,0,0,1,0,0,0,0,0,0,0,0,0,1,823,677329,557441767
2017/3/20,1421,0,0,1,0,0,0,0,0,0,0,0,0,0,824,678976,559476224
2017/3/21,1303,0,0,1,0,0,0,0,0,0,0,0,0,0,825,680625,561515625
2017/3/22,1499,0,0,1,0,0,0,0,0,0,0,0,0,0,826,682276,563559976
2017/3/23,1487,0,0,1,0,0,0,0,0,0,0,0,0,0,827,683929,565609283
2017/3/24,1363,0,0,1,0,0,0,0,0,0,0,0,0,0,828,685584,567663552
2017/3/25,1230,0,0,1,0,0,0,0,0,0,0,0,0,1,829,687241,569722789
2017/3/26,419,0,0,1,0,0,0,0,0,0,0,0,0,1,830,688900,571787000
2017/3/27,1588,0,0,1,0,0,0,0,0,0,0,0,0,0,831,690561,573856191
2017/3/28,934,0,0,1,0,0,0,0,0,0,0,0,0,0,832,692224,575930368
2017/3/29,1259,0,0,1,0,0,0,0,0,0,0,0,0,0,833,693889,578009537
2017/3/30,1925,0,0,1,0,0,0,0,0,0,0,0,0,0,834,695556,580093704
2017/3/31,1634,0,0,1,0,0,0,0,0,0,0,0,0,0,835,697225,582182875
2017/4/1,1029,0,0,0,1,0,0,0,0,0,0,0,0,1,836,698896,584277056
2017/4/2,1328,0,0,0,1,0,0,0,0,0,0,0,0,1,837,700569,586376253
2017/4/3,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,838,702244,588480472
2017/4/4,1781,0,0,0,1,0,0,0,0,0,0,0,0,0,839,703921,590589719
2017/4/5,1366,0,0,0,1,0,0,0,0,0,0,0,0,0,840,705600,592704000
2017/4/6,1696,0,0,0,1,0,0,0,0,0,0,0,0,0,841,707281,594823321
2017/4/7,1184,0,0,0,1,0,0,0,0,0,0,0,0,0,842,708964,596947688
2017/4/8,788,0,0,0,1,0,0,0,0,0,0,0,0,1,843,710649,599077107
2017/4/9,1211,0,0,0,1,0,0,0,0,0,0,0,0,1,844,712336,601211584
2017/4/10,1780,0,0,0,1,0,0,0,0,0,0,0,0,0,845,714025,603351125
2017/4/11,2111,0,0,0,1,0,0,0,0,0,0,0,0,0,846,715716,605495736
2017/4/12,1270,0,0,0,1,0,0,0,0,0,0,0,0,0,847,717409,607645423
2017/4/13,1633,0,0,0,1,0,0,0,0,0,0,0,0,0,848,719104,609800192
2017/4/14,1337,0,0,0,1,0,0,0,0,0,0,0,0,0,849,720801,611960049
2017/4/15,1292,0,0,0,1,0,0,0,0,0,0,0,0,1,850,722500,614125000
2017/4/16,1377,0,0,0,1,0,0,0,0,0,0,0,0,1,851,724201,616295051
2017/4/17,1377,0,0,0,1,0,0,0,0,0,0,0,0,0,852,725904,618470208
2017/4/18,1926,0,0,0,1,0,0,0,0,0,0,0,0,0,853,727609,620650477
2017/4/19,1815,0,0,0,1,0,0,0,0,0,0,0,0,0,854,729316,622835864
2017/4/20,1979,0,0,0,1,0,0,0,0,0,0,0,0,0,855,731025,625026375
2017/4/21,2150,0,0,0,1,0,0,0,0,0,0,0,0,0,856,732736,627222016
2017/4/22,947,0,0,0,1,0,0,0,0,0,0,0,0,1,857,734449,629422793
2017/4/23,1087,0,0,0,1,0,0,0,0,0,0,0,0,1,858,736164,631628712
2017/4/24,2099,0,0,0,1,0,0,0,0,0,0,0,0,0,859,737881,633839779
2017/4/25,1937,0,0,0,1,0,0,0,0,0,0,0,0,0,860,739600,636056000
2017/4/26,1963,0,0,0,1,0,0,0,0,0,0,0,0,0,861,741321,638277381
2017/4/27,1917,0,0,0,1,0,0,0,0,0,0,0,0,0,862,743044,640503928
2017/4/28,2071,0,0,0,1,0,0,0,0,0,0,0,0,0,863,744769,642735647
2017/4/29,702,0,0,0,1,0,0,0,0,0,0,0,0,1,864,746496,644972544
2017/4/30,1473,0,0,0,1,0,0,0,0,0,0,0,0,1,865,748225,647214625
2017/5/1,1626,0,0,0,0,1,0,0,0,0,0,0,0,0,866,749956,649461896
2017/5/2,2303,0,0,0,0,1,0,0,0,0,0,0,0,0,867,751689,651714363
2017/5/3,1855,0,0,0,0,1,0,0,0,0,0,0,0,0,868,753424,653972032
2017/5/4,2757,0,0,0,0,1,0,0,0,0,0,0,0,0,869,755161,656234909
2017/5/5,1643,0,0,0,0,1,0,0,0,0,0,0,0,0,870,756900,658503000
2017/5/6,1515,0,0,0,0,1,0,0,0,0,0,0,0,1,871,758641,660776311
2017/5/7,1816,0,0,0,0,1,0,0,0,0,0,0,0,1,872,760384,663054848
2017/5/8,2275,0,0,0,0,1,0,0,0,0,0,0,0,0,873,762129,665338617
2017/5/9,2616,0,0,0,0,1,0,0,0,0,0,0,0,0,874,763876,667627624
2017/5/10,2381,0,0,0,0,1,0,0,0,0,0,0,0,0,875,765625,669921875
2017/5/11,1582,0,0,0,0,1,0,0,0,0,0,0,0,0,876,767376,672221376
2017/5/12,1990,0,0,0,0,1,0,0,0,0,0,0,0,0,877,769129,674526133
2017/5/13,1221,0,0,0,0,1,0,0,0,0,0,0,0,1,878,770884,676836152
2017/5/14,1166,0,0,0,0,1,0,0,0,0,0,0,0,1,879,772641,679151439
2017/5/15,1486,0,0,0,0,1,0,0,0,0,0,0,0,0,880,774400,681472000
2017/5/16,2155,0,0,0,0,1,0,0,0,0,0,0,0,0,881,776161,683797841
2017/5/17,2387,0,0,0,0,1,0,0,0,0,0,0,0,0,882,777924,686128968
2017/5/18,2351,0,0,0,0,1,0,0,0,0,0,0,0,0,883,779689,688465387
2017/5/19,2242,0,0,0,0,1,0,0,0,0,0,0,0,0,884,781456,690807104
2017/5/20,2052,0,0,0,0,1,0,0,0,0,0,0,0,1,885,783225,693154125
2017/5/21,2033,0,0,0,0,1,0,0,0,0,0,0,0,1,886,784996,695506456
2017/5/22,2290,0,0,0,0,1,0,0,0,0,0,0,0,0,887,786769,697864103
2017/5/23,2390,0,0,0,0,1,0,0,0,0,0,0,0,0,888,788544,700227072
2017/5/24,2413,0,0,0,0,1,0,0,0,0,0,0,0,0,889,790321,702595369
2017/5/25,2803,0,0,0,0,1,0,0,0,0,0,0,0,0,890,792100,704969000
2017/5/26,2623,0,0,0,0,1,0,0,0,0,0,0,0,0,891,793881,707347971
2017/5/27,2121,0,0,0,0,1,0,0,0,0,0,0,0,1,892,795664,709732288
2017/5/28,2262,0,0,0,0,1,0,0,0,0,0,0,0,1,893,797449,712121957
2017/5/29,3869,0,0,0,0,1,0,0,0,0,0,0,0,0,894,799236,714516984
2017/5/30,1960,0,0,0,0,1,0,0,0,0,0,0,0,0,895,801025,716917375
2017/5/31,2804,0,0,0,0,1,0,0,0,0,0,0,0,0,896,802816,719323136
2017/6/1,2672,0,0,0,0,0,1,0,0,0,0,0,0,0,897,804609,721734273
2017/6/2,2508,0,0,0,0,0,1,0,0,0,0,0,0,0,898,806404,724150792
2017/6/3,1725,0,0,0,0,0,1,0,0,0,0,0,0,1,899,808201,726572699
2017/6/4,2250,0,0,0,0,0,1,0,0,0,0,0,0,1,900,810000,729000000
2017/6/5,2948,0,0,0,0,0,1,0,0,0,0,0,0,0,901,811801,731432701
2017/6/6,3219,0,0,0,0,0,1,0,0,0,0,0,0,0,902,813604,733870808
2017/6/7,2954,0,0,0,0,0,1,0,0,0,0,0,0,0,903,815409,736314327
2017/6/8,1343,0,0,0,0,0,1,0,0,0,0,0,0,0,904,817216,738763264
2017/6/9,2448,0,0,0,0,0,1,0,0,0,0,0,0,0,905,819025,741217625
2017/6/10,1518,0,0,0,0,0,1,0,0,0,0,0,0,1,906,820836,743677416
2017/6/11,2022,0,0,0,0,0,1,0,0,0,0,0,0,1,907,822649,746142643
2017/6/12,2665,0,0,0,0,0,1,0,0,0,0,0,0,0,908,824464,748613312
2017/6/13,2685,0,0,0,0,0,1,0,0,0,0,0,0,0,909,826281,751089429
2017/6/14,2485,0,0,0,0,0,1,0,0,0,0,0,0,0,910,828100,753571000
2017/6/15,1333,0,0,0,0,0,1,0,0,0,0,0,0,0,911,829921,756058031
2017/6/16,2434,0,0,0,0,0,1,0,0,0,0,0,0,0,912,831744,758550528
2017/6/17,1530,0,0,0,0,0,1,0,0,0,0,0,0,1,913,833569,761048497
2017/6/18,982,0,0,0,0,0,1,0,0,0,0,0,0,1,914,835396,763551944
2017/6/19,2428,0,0,0,0,0,1,0,0,0,0,0,0,0,915,837225,766060875
2017/6/20,2844,0,0,0,0,0,1,0,0,0,0,0,0,0,916,839056,768575296
2017/6/21,3011,0,0,0,0,0,1,0,0,0,0,0,0,0,917,840889,771095213
2017/6/22,3127,0,0,0,0,0,1,0,0,0,0,0,0,0,918,842724,773620632
2017/6/23,2784,0,0,0,0,0,1,0,0,0,0,0,0,0,919,844561,776151559
2017/6/24,2202,0,0,0,0,0,1,0,0,0,0,0,0,1,920,846400,778688000
2017/6/25,1982,0,0,0,0,0,1,0,0,0,0,0,0,1,921,848241,781229961
2017/6/26,2976,0,0,0,0,0,1,0,0,0,0,0,0,0,922,850084,783777448
2017/6/27,3039,0,0,0,0,0,1,0,0,0,0,0,0,0,923,851929,786330467
2017/6/28,3023,0,0,0,0,0,1,0,0,0,0,0,0,0,924,853776,788889024
2017/6/29,2949,0,0,0,0,0,1,0,0,0,0,0,0,0,925,855625,791453125
2017/6/30,2959,0,0,0,0,0,1,0,0,0,0,0,0,0,926,857476,794022776
2017/7/1,3222,0,0,0,0,0,0,1,0,0,0,0,0,1,927,859329,796597983
2017/7/2,2082,0,0,0,0,0,0,1,0,0,0,0,0,1,928,861184,799178752
2017/7/3,2049,0,0,0,0,0,0,1,0,0,0,0,0,0,929,863041,801765089
2017/7/4,2898,0,0,0,0,0,0,1,0,0,0,0,0,0,930,864900,804357000
2017/7/5,3186,0,0,0,0,0,0,1,0,0,0,0,0,0,931,866761,806954491
2017/7/6,3154,0,0,0,0,0,0,1,0,0,0,0,0,0,932,868624,809557568
2017/7/7,2575,0,0,0,0,0,0,1,0,0,0,0,0,0,933,870489,812166237
2017/7/8,2133,0,0,0,0,0,0,1,0,0,0,0,0,1,934,872356,814780504
